Customer_ID,Region,Age,Account_Type,Credit_Score,Annual_Income,Total_Loan_Amount,Overdue_Amount,Last_Payment_Date,Default_Flag,Customer_Since,Profit_Contribution,Churn_Risk,Income_Group,Loan_Category,Overdue_Flag,Tenure_Years,Age_Group,Churn_Score
C0184,East,28,Loan,735.4,558384.0,133308.0,0.0,2025-04-28,No,2016-01-21,17820.83,Low,Others,Small,No,9.5,Young,1
C0185,East,41,Loan,615.9,899253.0,212968.0,0.0,2025-05-10,No,2022-05-06,25191.39,High,Others,Medium,No,3.2,Middle Aged,3
C0186,West,26,Loan,638.1,804133.0,313531.0,0.0,2025-06-01,No,2024-05-19,29780.01,Low,Others,Medium,No,1.2,Young,1
C0187,North,44,Credit,701.5,906057.0,267909.0,0.0,2025-04-27,No,2024-04-02,17384.95,Medium,Others,Medium,No,1.3,Middle Aged,2
C0188,West,34,Loan,682.4,562491.0,240181.0,15000.0,2025-03-01,No,2017-12-26,11720.36,Low,Others,Medium,Yes,7.6,Middle Aged,1
C0189,North,41,,580.1,883266.0,275987.0,0.0,2025-03-02,No,2015-12-03,3192.65,Low,Others,Medium,No,9.7,Middle Aged,1
C0190,West,69,Loan,636.4,780678.0,179615.0,0.0,2025-02-09,No,2024-02-28,25154.15,Low,Others,Small,No,1.4,Senior,1
C0191,East,34,Credit,775.7,661864.0,266307.0,0.0,2025-07-04,No,2023-01-18,19752.9,Low,Others,Medium,No,2.5,Middle Aged,1
C0192,East,60,,728.1,761524.0,216331.0,15000.0,2025-05-12,Yes,2023-07-04,20539.99,Low,Others,Medium,Yes,2.1,Senior,1
C0193,West,51,Savings,739.4,827746.0,164275.0,0.0,2025-01-27,No,2019-04-18,13826.97,Low,Others,Small,No,6.3,Senior,1
C0194,West,43,Loan,730.3,649524.0,275545.0,0.0,2025-06-06,No,2022-04-25,31481.45,High,Others,Medium,No,3.3,Middle Aged,3
C0195,West,38,Credit,728.2,937894.0,157929.0,10000.0,2025-04-30,No,2017-09-02,25771.73,High,Others,Small,Yes,7.9,Middle Aged,3
C0196,West,46,Loan,744.5,647720.0,259037.0,0.0,,No,2022-06-26,11770.61,Low,Others,Medium,No,3.1,Middle Aged,1
C0197,South,29,Loan,608.0,1018901.0,186478.0,0.0,2025-07-09,No,2022-10-27,7578.18,Medium,High Income,Small,No,2.7,Young,2
C0198,East,37,Savings,615.3,579805.0,262727.0,0.0,2025-03-26,No,2015-08-10,14399.07,Low,Others,Medium,No,10.0,Middle Aged,1
C0199,West,33,Savings,792.6,896353.0,225638.0,0.0,2025-03-08,No,2019-03-17,16366.05,Medium,Others,Medium,No,6.4,Middle Aged,2
C0200,North,40,Savings,622.2,393441.0,358404.0,0.0,2025-03-09,No,2021-01-29,5407.44,Low,Others,Medium,No,4.5,Middle Aged,1
C0201,South,54,Savings,708.2,818951.0,314006.0,25000.0,2025-05-18,No,2022-09-26,17978.51,Medium,Others,Medium,Yes,2.8,Senior,2
C0202,South,44,Loan,670.6,810615.0,247474.0,0.0,2025-07-11,No,2021-01-12,12397.21,Medium,Others,Medium,No,4.5,Middle Aged,2
C0203,East,30,Credit,624.8,735979.0,354400.0,0.0,2025-07-15,No,2015-09-14,32116.14,Medium,Others,Medium,No,9.9,Middle Aged,2
C0204,North,48,Savings,649.8,382638.0,239930.0,0.0,2025-03-20,No,2018-04-01,18726.21,Medium,Others,Medium,No,7.3,Middle Aged,2
C0205,East,41,Savings,613.3,579726.0,273984.0,0.0,2025-02-27,Yes,2019-11-05,31179.32,Medium,Others,Medium,No,5.7,Middle Aged,2
C0206,North,39,Savings,651.1,712738.0,285397.0,0.0,2025-06-22,No,2017-11-26,21113.72,Medium,Others,Medium,No,7.7,Middle Aged,2
C0207,North,40,,682.0,559602.0,200282.0,0.0,2025-05-12,No,2024-02-24,29195.36,Low,Others,Medium,No,1.4,Middle Aged,1
C0208,East,37,,666.2,850275.0,306037.0,0.0,2025-04-11,Yes,2018-12-26,14393.35,Unknown,Others,Medium,No,6.6,Middle Aged,0
C0209,West,37,,742.4,565302.0,270925.0,0.0,2025-03-13,No,2022-07-11,37781.57,High,Others,Medium,No,3.0,Middle Aged,3
C0210,North,28,Savings,706.2,553018.0,223442.0,0.0,2025-05-06,Yes,2021-12-27,23628.3,Low,Others,Medium,No,3.6,Young,1
C0211,East,40,,672.6,892776.0,415789.0,0.0,2025-01-28,No,2023-07-26,31675.95,Low,Others,Large,No,2.0,Middle Aged,1
C0212,West,23,Savings,695.7,699583.0,281091.0,0.0,2025-06-18,Yes,2023-10-19,13821.57,Medium,Others,Medium,No,1.8,Young,2
C0213,South,57,,652.3,813797.0,372130.0,0.0,2025-05-29,No,2023-10-15,11193.77,Low,Others,Medium,No,1.8,Senior,1
C0214,West,33,,650.7,660493.0,193072.0,10000.0,2025-05-26,Yes,2017-09-28,20267.67,Low,Others,Small,Yes,7.8,Middle Aged,1
C0215,East,42,Loan,602.2,766176.0,312515.0,0.0,2025-05-11,No,2017-04-24,10619.17,Low,Others,Medium,No,8.3,Middle Aged,1
C0216,North,28,Savings,714.7,1089309.0,230463.0,0.0,2025-07-14,Yes,2022-12-04,33814.67,Medium,High Income,Medium,No,2.6,Young,2
C0217,South,46,Savings,683.8,807751.0,180949.0,0.0,2025-04-14,No,2017-07-16,12680.33,Low,Others,Small,No,8.0,Middle Aged,1
C0218,North,41,,759.2,638644.0,348551.0,0.0,2025-05-29,No,2018-02-15,10283.65,Medium,Others,Medium,No,7.4,Middle Aged,2
C0219,North,29,Loan,664.2,942620.0,260629.0,0.0,2025-05-25,No,2019-11-29,14006.57,Medium,Others,Medium,No,5.7,Young,2
C0220,South,42,Credit,653.6,772335.0,287780.0,0.0,2025-03-05,No,2023-02-24,24659.17,Low,Others,Medium,No,2.4,Middle Aged,1
C0221,East,32,Savings,613.4,332759.0,288099.0,0.0,2025-02-11,No,2017-09-23,37245.95,High,Others,Medium,No,7.8,Middle Aged,3
C0222,North,29,Loan,721.8,706253.0,268848.0,10000.0,,No,2017-05-22,19987.6,Medium,Others,Medium,Yes,8.2,Young,2
C0223,East,41,Loan,675.1,883815.0,228229.0,10000.0,,No,2020-06-07,24547.53,Medium,Others,Medium,Yes,5.1,Middle Aged,2
C0224,West,46,Savings,654.6,652729.0,160907.0,0.0,2025-07-03,No,2017-12-21,17175.87,Low,Others,Small,No,7.6,Middle Aged,1
C0225,South,40,,679.5,917179.0,285602.0,0.0,2025-06-02,No,2022-06-12,39719.02,Low,Others,Medium,No,3.1,Middle Aged,1
C0226,East,37,Savings,647.5,805939.0,60571.0,0.0,2025-05-04,No,2019-03-03,20511.65,Medium,Others,Small,No,6.4,Middle Aged,2
C0227,North,34,Savings,670.7,711330.0,289727.0,25000.0,2025-04-12,No,2023-09-29,5580.73,Low,Others,Medium,Yes,1.8,Middle Aged,1
C0228,West,34,,535.6,758654.0,271247.0,0.0,2025-03-28,No,2022-06-23,13653.74,Low,Others,Medium,No,3.1,Middle Aged,1
C0229,West,55,Savings,740.9,657311.0,361804.0,0.0,2025-04-30,No,2019-01-14,15490.81,Low,Others,Medium,No,6.5,Senior,1
C0230,East,36,Savings,661.6,558649.0,272684.0,0.0,2025-04-18,No,2017-05-19,14976.57,Low,Others,Medium,No,8.2,Middle Aged,1
C0231,South,42,Loan,680.2,787388.0,339298.0,0.0,2025-02-14,No,2016-02-14,23996.22,Medium,Others,Medium,No,9.5,Middle Aged,2
C0232,East,63,Loan,627.8,658208.0,240362.0,0.0,2025-07-10,No,2024-01-21,27914.96,Low,Others,Medium,No,1.5,Senior,1
C0233,South,28,,589.9,808293.0,306937.0,0.0,2025-01-26,No,2020-12-29,19760.88,Medium,Others,Medium,No,4.6,Young,2
C0234,East,38,Savings,660.4,696961.0,314733.0,0.0,2025-02-18,No,2023-02-05,13628.48,Low,Others,Medium,No,2.5,Middle Aged,1
C0235,West,25,Savings,689.2,696938.0,293447.0,0.0,2025-04-20,No,2016-07-10,4318.74,Medium,Others,Medium,No,9.0,Young,2
C0236,West,61,Loan,620.3,691982.0,337616.0,0.0,2025-05-26,Yes,2017-09-12,13096.76,Low,Others,Medium,No,7.9,Senior,1
C0237,West,26,Loan,599.3,994234.0,234301.0,10000.0,2025-05-27,No,2020-12-22,29138.61,Low,Others,Medium,Yes,4.6,Young,1
C0238,West,29,Savings,600.0,618655.0,243374.0,0.0,2025-03-13,No,2018-08-05,27370.8,Low,Others,Medium,No,7.0,Young,1
C0239,East,47,Credit,695.0,960348.0,367113.0,0.0,2025-05-07,No,2024-03-15,10469.68,Medium,Others,Medium,No,1.4,Middle Aged,2
C0240,South,41,Loan,684.4,1044426.0,232826.0,0.0,2025-07-06,No,2018-12-03,20720.34,Medium,High Income,Medium,No,6.6,Middle Aged,2
C0241,South,36,Credit,689.2,430575.0,177129.0,0.0,2025-05-18,No,2021-11-24,25442.12,Low,Others,Small,No,3.7,Middle Aged,1
C0242,South,52,Savings,657.4,612789.0,271191.0,0.0,2025-06-02,No,2016-10-20,14337.18,Low,Others,Medium,No,8.8,Senior,1
C0243,West,50,Loan,642.2,415638.0,362600.0,0.0,2025-07-07,No,2024-06-26,22249.44,Low,Others,Medium,No,1.1,Middle Aged,1
C0244,North,31,,712.1,944925.0,206248.0,25000.0,2025-02-15,No,2023-07-24,20308.74,Low,Others,Medium,Yes,2.0,Middle Aged,1
C0245,North,34,Loan,726.4,711403.0,270144.0,0.0,2025-05-13,No,2024-02-22,25966.41,Low,Others,Medium,No,1.4,Middle Aged,1
C0246,North,46,Loan,637.3,771842.0,291762.0,0.0,2025-06-13,Yes,2019-01-04,18317.04,High,Others,Medium,No,6.6,Middle Aged,3
C0247,North,30,,581.7,1111241.0,167259.0,15000.0,2025-04-28,No,2016-10-19,16129.51,Medium,High Income,Small,Yes,8.8,Middle Aged,2
C0248,North,37,,690.5,667087.0,149459.0,10000.0,2025-04-07,No,2017-07-23,27304.0,Low,Others,Small,Yes,8.0,Middle Aged,1
C0249,West,38,Credit,694.1,650262.0,370551.0,10000.0,2025-01-25,No,2024-06-30,27108.79,High,Others,Medium,Yes,1.1,Middle Aged,3
C0250,East,47,Savings,628.1,800580.0,274471.0,15000.0,2025-03-07,No,2023-03-23,20242.49,Low,Others,Medium,Yes,2.3,Middle Aged,1
C0251,West,44,,647.4,594277.0,293977.0,0.0,2025-06-18,No,2023-05-19,23955.55,Low,Others,Medium,No,2.2,Middle Aged,1
C0252,East,47,,795.0,915087.0,107562.0,0.0,2025-02-04,No,2017-06-13,20627.44,Medium,Others,Small,No,8.1,Middle Aged,2
C0253,East,48,Savings,699.1,957951.0,300489.0,0.0,2025-02-08,No,2023-11-18,17996.26,Low,Others,Medium,No,1.7,Middle Aged,1
C0254,East,40,Credit,721.4,514657.0,346599.0,0.0,2025-07-04,No,2023-08-12,16617.5,Low,Others,Medium,No,2.0,Middle Aged,1
C0255,East,57,Loan,699.7,460823.0,283345.0,0.0,2025-05-25,No,2021-09-14,22223.86,Low,Others,Medium,No,3.9,Senior,1
C0256,North,55,Loan,607.5,478738.0,215936.0,10000.0,2025-05-03,No,2018-12-09,13437.25,Low,Others,Medium,Yes,6.6,Senior,1
C0257,South,57,Savings,660.0,744937.0,319944.0,0.0,2025-04-03,No,2017-08-23,33448.74,Low,Others,Medium,No,7.9,Senior,1
C0258,East,32,Loan,738.3,585400.0,263584.0,0.0,2025-04-20,No,2017-01-11,13313.9,High,Others,Medium,No,8.5,Middle Aged,3
C0259,West,34,Credit,689.2,1008422.0,400457.0,0.0,2025-07-04,Yes,2022-08-25,33047.43,Low,High Income,Large,No,2.9,Middle Aged,1
C0260,North,50,Savings,648.8,865570.0,249472.0,0.0,2025-06-08,No,2022-05-31,30499.27,Medium,Others,Medium,No,3.2,Middle Aged,2
C0261,West,38,Credit,657.3,839277.0,321648.0,0.0,2025-03-09,No,2020-12-17,-2188.5,Medium,Others,Medium,No,4.6,Middle Aged,2
C0262,South,48,,658.4,522792.0,186755.0,0.0,,No,2021-11-14,18918.06,Medium,Others,Small,No,3.7,Middle Aged,2
C0263,West,55,Loan,711.5,495163.0,389057.0,0.0,2025-05-11,No,2021-01-16,17203.1,Low,Others,Medium,No,4.5,Senior,1
C0264,South,43,Loan,737.4,639155.0,339898.0,0.0,2025-06-17,No,2019-04-12,4501.1,High,Others,Medium,No,6.3,Middle Aged,3
C0265,South,35,Loan,624.0,728177.0,117367.0,0.0,2025-05-01,No,2017-06-16,28263.71,Low,Others,Small,No,8.1,Middle Aged,1
C0266,East,38,,661.6,780354.0,235592.0,0.0,2025-06-13,No,2023-02-03,31124.0,Low,Others,Medium,No,2.5,Middle Aged,1
C0267,South,40,Credit,768.6,1032252.0,215718.0,0.0,2025-03-09,Yes,2017-11-26,22838.23,Low,High Income,Medium,No,7.7,Middle Aged,1
C0268,East,29,Savings,699.8,585312.0,276511.0,0.0,2025-03-16,No,2015-10-10,20972.04,Low,Others,Medium,No,9.8,Young,1
C0269,North,39,Credit,669.8,524403.0,187984.0,15000.0,2025-02-06,No,2017-12-28,13277.75,Low,Others,Small,Yes,7.6,Middle Aged,1
C0270,West,31,Savings,664.8,1013621.0,210544.0,0.0,2025-05-31,No,2016-06-03,19887.84,Low,High Income,Medium,No,9.2,Middle Aged,1
C0271,East,16,Savings,724.2,847369.0,228900.0,0.0,2025-06-25,No,2020-12-02,21976.62,Low,Others,Medium,No,4.6,Young,1
C0272,West,41,Savings,715.1,719350.0,241784.0,0.0,2025-04-27,Yes,2021-04-25,15167.9,High,Others,Medium,No,4.3,Middle Aged,3
C0273,East,48,Credit,617.3,758712.0,148256.0,0.0,2025-07-13,No,2020-10-12,20639.95,High,Others,Small,No,4.8,Middle Aged,3
C0274,South,43,,639.6,636947.0,217993.0,0.0,2025-07-13,Yes,2024-07-11,15665.32,Low,Others,Medium,No,1.0,Middle Aged,1
C0275,East,42,Credit,737.4,496836.0,254626.0,10000.0,2025-02-08,No,2020-09-05,17635.67,Medium,Others,Medium,Yes,4.9,Middle Aged,2
C0276,West,42,Savings,699.0,1062301.0,243801.0,0.0,2025-01-30,No,2022-08-09,13367.86,Low,High Income,Medium,No,3.0,Middle Aged,1
C0277,South,44,,725.2,227414.0,174270.0,0.0,2025-03-31,No,2018-11-20,14313.92,Low,Others,Small,No,6.7,Middle Aged,1
C0278,West,41,Savings,749.9,711403.0,201457.0,0.0,2025-02-20,No,2017-11-29,19528.95,Medium,Others,Medium,No,7.7,Middle Aged,2
C0279,East,34,,640.0,603451.0,178500.0,0.0,,No,2021-09-17,8430.98,Medium,Others,Small,No,3.9,Middle Aged,2
C0280,South,41,Savings,662.0,802283.0,273810.0,0.0,2025-06-16,No,2016-06-11,19744.65,Unknown,Others,Medium,No,9.1,Middle Aged,0
C0281,North,49,,676.1,663904.0,489483.0,0.0,2025-04-11,Yes,2019-11-15,28307.11,Low,Others,Large,No,5.7,Middle Aged,1
C0282,East,45,Loan,745.5,586372.0,112692.0,0.0,2025-04-15,No,2023-02-09,21605.21,Low,Others,Small,No,2.5,Middle Aged,1
C0283,South,59,Savings,734.0,610536.0,346076.0,15000.0,2025-06-26,No,2017-01-27,10247.08,Low,Others,Medium,Yes,8.5,Senior,1
C0284,North,41,Loan,729.1,831272.0,312536.0,15000.0,2025-05-07,No,2018-05-10,16577.95,Low,Others,Medium,Yes,7.2,Middle Aged,1
C0285,West,37,,659.8,508975.0,281770.0,0.0,2025-04-20,No,2017-11-14,14113.57,Low,Others,Medium,No,7.7,Middle Aged,1
C0286,West,42,Savings,689.6,748248.0,289097.0,0.0,2025-03-16,Yes,2016-11-10,20046.48,Low,Others,Medium,No,8.7,Middle Aged,1
C0287,North,29,Loan,701.4,662571.0,323930.0,0.0,2025-06-18,No,2022-03-12,20261.8,Unknown,Others,Medium,No,3.4,Young,0
C0288,West,37,Loan,769.6,744791.0,189597.0,10000.0,,No,2016-03-15,24771.54,Low,Others,Small,Yes,9.4,Middle Aged,1
C0289,North,42,Loan,745.9,498691.0,335491.0,0.0,2025-02-05,No,2021-08-09,18676.81,Low,Others,Medium,No,4.0,Middle Aged,1
C0290,West,53,,675.4,251990.0,212623.0,0.0,2025-07-04,No,2019-02-03,27941.51,Unknown,Others,Medium,No,6.5,Senior,0
C0291,West,48,,707.3,652214.0,222488.0,0.0,2025-06-09,No,2019-11-27,14698.29,Low,Others,Medium,No,5.7,Middle Aged,1
C0292,North,20,,718.2,951412.0,136116.0,10000.0,2025-02-16,No,2021-01-19,29950.82,High,Others,Small,Yes,4.5,Young,3
C0293,East,44,Loan,678.8,519260.0,274327.0,0.0,2025-04-28,No,2017-08-26,29557.39,Low,Others,Medium,No,7.9,Middle Aged,1
C0294,West,29,,659.9,804853.0,211810.0,0.0,2025-05-12,No,2018-02-13,26220.25,Low,Others,Medium,No,7.5,Young,1
C0295,East,41,,776.9,499934.0,199169.0,0.0,2025-05-21,No,2022-02-17,28229.46,High,Others,Small,No,3.4,Middle Aged,3
C0296,North,27,,716.2,833492.0,159093.0,15000.0,2025-01-31,No,2020-12-19,26673.86,Medium,Others,Small,Yes,4.6,Young,2
C0297,North,47,Credit,775.0,673473.0,176910.0,0.0,2025-05-15,No,2018-09-30,21126.63,Low,Others,Small,No,6.8,Middle Aged,1
C0298,South,51,Savings,692.6,687311.0,235935.0,0.0,2025-05-07,No,2020-10-26,12459.48,Low,Others,Medium,No,4.8,Senior,1
C0299,North,43,Credit,689.5,841890.0,217339.0,0.0,2025-05-27,No,2016-12-11,21567.8,Low,Others,Medium,No,8.6,Middle Aged,1
C0300,North,43,Credit,724.4,594649.0,299454.0,0.0,2025-06-23,No,2022-01-19,16908.19,Medium,Others,Medium,No,3.5,Middle Aged,2
C0301,South,44,Savings,771.9,655307.0,223801.0,0.0,,No,2020-12-25,4918.4,Medium,Others,Medium,No,4.6,Middle Aged,2
C0302,North,37,Loan,599.7,855847.0,328758.0,0.0,2025-06-15,No,2020-02-07,13088.39,Low,Others,Medium,No,5.5,Middle Aged,1
C0303,East,50,,765.5,679110.0,237338.0,0.0,2025-03-25,Yes,2016-12-30,20664.98,Low,Others,Medium,No,8.6,Middle Aged,1
C0304,South,35,,643.3,707213.0,276065.0,0.0,2025-07-18,No,2021-05-20,29308.07,Unknown,Others,Medium,No,4.2,Middle Aged,0
C0305,East,50,Loan,705.1,737916.0,325078.0,0.0,2025-05-08,No,2017-11-15,5519.74,Low,Others,Medium,No,7.7,Middle Aged,1
C0306,East,33,Credit,753.7,629597.0,316435.0,0.0,2025-06-19,No,2023-07-07,21840.08,Medium,Others,Medium,No,2.1,Middle Aged,2
C0307,East,56,Credit,745.7,1027993.0,305660.0,0.0,2025-03-26,No,2023-06-03,12276.02,Low,High Income,Medium,No,2.1,Senior,1
C0308,West,40,Savings,667.2,219449.0,281818.0,0.0,2025-04-29,No,2016-03-04,21146.71,Low,Others,Medium,No,9.4,Middle Aged,1
C0309,South,40,Savings,764.8,575470.0,264596.0,0.0,2025-05-25,No,2016-04-26,16483.29,Medium,Others,Medium,No,9.3,Middle Aged,2
C0310,West,18,,669.0,286429.0,283903.0,0.0,2025-03-07,No,2022-03-10,10079.52,Low,Others,Medium,No,3.4,Young,1
C0311,East,41,Savings,607.1,638158.0,193588.0,10000.0,2025-03-03,No,2015-12-18,23841.17,Low,Others,Small,Yes,9.6,Middle Aged,1
C0312,South,67,Credit,698.9,663902.0,191564.0,0.0,2025-01-28,No,2022-04-14,18445.35,Low,Others,Small,No,3.3,Senior,1
C0313,North,37,Credit,640.2,915201.0,251598.0,0.0,2025-05-16,No,2019-05-07,16807.11,High,Others,Medium,No,6.2,Middle Aged,3
C0314,South,33,Loan,611.1,328402.0,312351.0,0.0,2025-04-27,No,2023-07-01,18548.17,Low,Others,Medium,No,2.1,Middle Aged,1
C0315,North,24,Loan,724.8,603388.0,261009.0,0.0,2025-02-10,No,2024-04-10,21158.94,Low,Others,Medium,No,1.3,Young,1
C0316,East,34,Savings,644.6,768563.0,187578.0,0.0,2025-05-28,No,2020-08-25,2326.79,High,Others,Small,No,4.9,Middle Aged,3
C0317,South,38,Credit,630.6,673749.0,255764.0,0.0,2025-04-09,No,2018-09-24,24095.39,Medium,Others,Medium,No,6.8,Middle Aged,2
C0318,North,38,Savings,741.3,931419.0,338213.0,0.0,2025-04-28,No,2016-02-05,6128.13,Medium,Others,Medium,No,9.5,Middle Aged,2
C0319,East,47,Credit,691.7,890627.0,271534.0,0.0,2025-04-11,No,2023-08-02,20466.81,Medium,Others,Medium,No,2.0,Middle Aged,2
C0320,West,33,Loan,595.1,570886.0,450858.0,0.0,2025-02-24,No,2020-10-12,16114.79,Low,Others,Large,No,4.8,Middle Aged,1
C0321,West,42,Loan,628.6,953142.0,185037.0,0.0,2025-04-03,No,2015-12-08,23767.83,Low,Others,Small,No,9.6,Middle Aged,1
C0322,West,48,,772.0,550905.0,179211.0,0.0,2025-05-12,No,2018-03-02,11243.31,Low,Others,Small,No,7.4,Middle Aged,1
C0323,East,54,Loan,667.5,757739.0,269524.0,15000.0,2025-04-13,Yes,2019-04-19,5445.54,Low,Others,Medium,Yes,6.3,Senior,1
C0324,North,33,Loan,588.2,934249.0,368923.0,0.0,2025-04-06,Yes,2022-09-12,26236.53,Low,Others,Medium,No,2.9,Middle Aged,1
C0325,South,29,Savings,659.5,478859.0,233881.0,10000.0,2025-02-18,No,2018-08-24,12284.77,High,Others,Medium,Yes,6.9,Young,3
C0326,West,36,Credit,682.5,667731.0,144050.0,0.0,2025-02-15,No,2019-09-11,29706.53,High,Others,Small,No,5.9,Middle Aged,3
C0327,East,23,Credit,639.7,892970.0,371169.0,0.0,2025-03-18,No,2017-01-05,35131.1,Medium,Others,Medium,No,8.6,Young,2
C0328,West,35,Loan,677.7,470667.0,250412.0,25000.0,2025-04-16,Yes,2019-04-29,16194.36,Low,Others,Medium,Yes,6.2,Middle Aged,1
C0329,West,36,Credit,674.5,682327.0,222249.0,0.0,2025-05-30,No,2021-04-08,5569.75,Low,Others,Medium,No,4.3,Middle Aged,1
C0330,West,36,,675.3,745796.0,267968.0,10000.0,2025-01-26,Yes,2020-02-26,27231.38,Low,Others,Medium,Yes,5.4,Middle Aged,1
C0331,South,39,Loan,702.4,385825.0,165492.0,0.0,2025-07-06,No,2021-06-03,21466.4,Low,Others,Small,No,4.1,Middle Aged,1
C0332,West,28,Savings,758.6,750090.0,233563.0,0.0,2025-04-21,No,2022-08-10,29821.77,Medium,Others,Medium,No,3.0,Young,2
C0333,North,32,,649.0,666371.0,214593.0,0.0,2025-03-25,No,2017-07-18,20488.92,Low,Others,Medium,No,8.0,Middle Aged,1
C0334,North,45,Credit,728.1,335055.0,237110.0,0.0,2025-06-02,No,2016-07-11,11134.68,Medium,Others,Medium,No,9.0,Middle Aged,2
C0335,East,15,Loan,665.7,920192.0,396876.0,0.0,2025-07-12,No,2022-04-28,16416.68,Medium,Others,Medium,No,3.2,Young,2
C0336,North,27,Savings,678.5,586459.0,135661.0,25000.0,,No,2017-01-15,21927.4,High,Others,Small,Yes,8.5,Young,3
C0337,West,43,Credit,703.4,917157.0,257349.0,0.0,2025-06-23,No,2023-11-10,17105.9,Low,Others,Medium,No,1.7,Middle Aged,1
C0338,East,43,Credit,646.7,874634.0,240654.0,,2025-07-24,No,2019-07-26,10619.27,High,Others,Medium,No,6.0,Middle Aged,3
C0339,East,51,,677.4,345394.0,344644.0,0.0,2025-04-02,No,2017-09-27,25118.3,High,Others,Medium,No,7.8,Senior,3
C0340,East,33,Loan,692.0,216051.0,453696.0,10000.0,2025-03-27,No,2023-08-25,17842.25,Medium,Others,Large,Yes,1.9,Middle Aged,2
C0341,North,39,,694.3,804224.0,298391.0,0.0,2025-02-13,No,2020-12-17,29326.45,Unknown,Others,Medium,No,4.6,Middle Aged,0
C0342,South,38,Savings,673.2,900713.0,424993.0,15000.0,2025-03-10,No,2022-02-08,21538.26,Medium,Others,Large,Yes,3.5,Middle Aged,2
C0343,West,40,Credit,660.6,924823.0,321064.0,0.0,2025-07-22,No,2018-12-28,16720.32,Medium,Others,Medium,No,6.6,Middle Aged,2
C0344,North,33,Credit,737.3,593689.0,182924.0,25000.0,,No,2019-01-29,14528.32,Low,Others,Small,Yes,6.5,Middle Aged,1
C0345,South,50,,705.7,845019.0,288713.0,0.0,2025-05-16,No,2019-02-21,23371.04,Low,Others,Medium,No,6.4,Middle Aged,1
C0346,North,34,Credit,714.9,936491.0,293838.0,0.0,2025-03-04,No,2016-07-28,23597.25,Unknown,Others,Medium,No,9.0,Middle Aged,0
C0347,West,40,,635.9,667387.0,194132.0,0.0,2025-05-23,No,2017-11-14,18471.62,High,Others,Small,No,7.7,Middle Aged,3
C0348,East,35,Loan,685.3,673046.0,252264.0,0.0,2025-05-02,No,2019-03-27,24868.86,Medium,Others,Medium,No,6.3,Middle Aged,2
C0349,East,40,,639.1,831849.0,320318.0,0.0,2025-02-04,No,2015-12-15,18709.09,Medium,Others,Medium,No,9.6,Middle Aged,2
C0350,South,33,Loan,630.1,547314.0,315469.0,15000.0,2025-01-31,No,2021-05-02,14960.76,Medium,Others,Medium,Yes,4.2,Middle Aged,2
C0351,West,48,Loan,670.3,647097.0,99710.0,0.0,2025-05-11,No,2023-08-10,20631.17,High,Others,Small,No,2.0,Middle Aged,3
C0352,East,40,Loan,597.4,940623.0,185900.0,10000.0,2025-04-10,No,2022-03-20,22680.3,Low,Others,Small,Yes,3.4,Middle Aged,1
C0353,West,10,Loan,689.2,1060102.0,342921.0,0.0,2025-02-06,No,2019-10-08,11157.17,Low,High Income,Medium,No,5.8,Young,1
C0354,East,48,Savings,722.2,811890.0,267744.0,0.0,2025-07-18,No,2022-01-11,30957.67,Low,Others,Medium,No,3.5,Middle Aged,1
C0355,West,44,Credit,654.6,694885.0,117319.0,0.0,2025-06-29,No,2019-10-26,22681.91,High,Others,Small,No,5.8,Middle Aged,3
C0356,East,31,Credit,648.7,703076.0,321632.0,0.0,2025-05-19,No,2023-06-15,11737.05,Low,Others,Medium,No,2.1,Middle Aged,1
C0357,North,48,Credit,636.6,568377.0,227221.0,0.0,2025-03-31,Yes,2019-05-14,25829.48,Low,Others,Medium,No,6.2,Middle Aged,1
C0358,West,35,Savings,731.4,567256.0,238030.0,15000.0,2025-01-30,Yes,2021-03-06,27559.77,Unknown,Others,Medium,Yes,4.4,Middle Aged,0
C0359,South,44,,674.8,753072.0,206293.0,0.0,2025-03-05,No,2022-10-30,32550.23,Low,Others,Medium,No,2.7,Middle Aged,1
C0360,South,27,Loan,706.1,536719.0,264363.0,0.0,2025-01-29,No,2020-07-10,20546.97,High,Others,Medium,No,5.0,Young,3
C0361,North,41,Credit,689.9,576470.0,226295.0,0.0,2025-04-14,No,2021-05-07,16495.12,High,Others,Medium,No,4.2,Middle Aged,3
C0362,South,41,,700.4,675005.0,37561.0,0.0,2025-04-28,No,2020-06-12,20135.13,High,Others,Small,No,5.1,Middle Aged,3
C0363,West,34,,619.0,598372.0,238916.0,0.0,2025-06-18,No,2017-02-21,29880.97,High,Others,Medium,No,8.4,Middle Aged,3
C0364,East,37,Savings,660.2,796505.0,222206.0,10000.0,,No,2017-05-30,36830.45,Low,Others,Medium,Yes,8.2,Middle Aged,1
C0365,East,47,Loan,626.4,389248.0,311342.0,0.0,2025-06-30,No,2022-05-03,30196.74,Medium,Others,Medium,No,3.2,Middle Aged,2
C0366,South,48,,733.8,426259.0,366100.0,0.0,2025-03-15,No,2022-11-01,13908.74,Low,Others,Medium,No,2.7,Middle Aged,1
C0367,West,37,Loan,710.2,591177.0,237791.0,0.0,2025-06-25,Yes,2021-06-04,6049.22,Low,Others,Medium,No,4.1,Middle Aged,1
C0368,East,41,Credit,603.7,473237.0,233647.0,0.0,2025-05-03,No,2020-06-04,-1110.47,High,Others,Medium,No,5.1,Middle Aged,3
